id	GDM	ec	abundance	jitter_group	jitter_position
SL_1_64	Control	4.2.1.59	0.00143848	3	-0.19
SL_1_65	Control	4.2.1.59	0.00121107	3	-0.19
SL_1_66	GDM	4.2.1.59	0.0014405	3	0.19
SL_1_67	Control	4.2.1.59	0.00149679	3	-0.19
SL_1_68	Control	4.2.1.59	0.00109264	3	-0.19
SL_1_71	Control	4.2.1.59	0.00138208	3	-0.19
SL_1_73	GDM	4.2.1.59	0.00146357	3	0.19
SL_1_74	Control	4.2.1.59	0.00131416	3	-0.19
SL_1_75	Control	4.2.1.59	0.0014975	3	-0.19
SL_1_78	Control	4.2.1.59	0.00126724	3	-0.19
SL_1_80	Control	4.2.1.59	0.00133377	3	-0.19
SL_1_81	GDM	4.2.1.59	0.00112536	3	0.19
SL_1_82	Control	4.2.1.59	0.00131439	3	-0.19
SL_1_84	Control	4.2.1.59	0.00130117	3	-0.19
SL_1_85	Control	4.2.1.59	0.00120318	3	-0.19
SL_1_87	Control	4.2.1.59	0.00137506	3	-0.19
SL_1_88	Control	4.2.1.59	0.00149688	3	-0.19
SL_1_91	GDM	4.2.1.59	0.00159532	3	0.19
SL_1_92	Control	4.2.1.59	0.00141354	3	-0.19
SL_1_93	Control	4.2.1.59	0.00121582	3	-0.19
SL_1_94	GDM	4.2.1.59	0.00126118	3	0.19
SL_1_95	Control	4.2.1.59	0.00135851	3	-0.19
SL_1_96	GDM	4.2.1.59	0.00166517	3	0.19
SL_1_99	Control	4.2.1.59	0.00126379	3	-0.19
SL_2_01	Control	4.2.1.59	0.000923525	3	-0.19
SL_2_04	Control	4.2.1.59	0.00148578	3	-0.19
SL_2_05	Control	4.2.1.59	0.000889231	3	-0.19
SL_2_06	Control	4.2.1.59	0.00179126	3	-0.19
SL_2_07	GDM	4.2.1.59	0.00144395	3	0.19
SL_2_08	Control	4.2.1.59	0.00144151	3	-0.19
SL_2_09	Control	4.2.1.59	0.00144523	3	-0.19
SL_2_12	Control	4.2.1.59	0.00129088	3	-0.19
SL_2_14	Control	4.2.1.59	0.00115347	3	-0.19
SL_2_15	Control	4.2.1.59	0.00109607	3	-0.19
SL_2_16	Control	4.2.1.59	0.000851602	3	-0.19
SL_2_19	Control	4.2.1.59	0.0014464	3	-0.19
SL_2_21	Control	4.2.1.59	0.00122522	3	-0.19
SL_2_22	GDM	4.2.1.59	0.00160479	3	0.19
SL_2_23	GDM	4.2.1.59	0.000963204	3	0.19
SL_2_24	Control	4.2.1.59	0.0014429	3	-0.19
SL_2_25	Control	4.2.1.59	0.00151618	3	-0.19
SL_2_26	Control	4.2.1.59	0.00115096	3	-0.19
SL_2_28	Control	4.2.1.59	0.00140805	3	-0.19
SL_2_32	GDM	4.2.1.59	0.0012649	3	0.19
SL_2_33	GDM	4.2.1.59	0.00116524	3	0.19
SL_2_34	Control	4.2.1.59	0.00125482	3	-0.19
SL_2_37	Control	4.2.1.59	0.00166646	3	-0.19
SL_2_38	Control	4.2.1.59	0.00130813	3	-0.19
SL_2_40	Control	4.2.1.59	0.00131392	3	-0.19
SL_2_44	Control	4.2.1.59	0.00105631	3	-0.19
SL_2_45	Control	4.2.1.59	0.00173995	3	-0.19
SL_2_48	Control	4.2.1.59	0.00115164	3	-0.19
SL_2_49	Control	4.2.1.59	0.00140963	3	-0.19
SL_2_50	GDM	4.2.1.59	0.00136303	3	0.19
SL_2_51	Control	4.2.1.59	0.00112036	3	-0.19
SL_2_53	GDM	4.2.1.59	0.00131378	3	0.19
SL_2_54	Control	4.2.1.59	0.00151447	3	-0.19
SL_2_55	GDM	4.2.1.59	0.00122055	3	0.19
SL_2_56	Control	4.2.1.59	0.0010893	3	-0.19
SL_2_57	GDM	4.2.1.59	0.00126279	3	0.19
SL_2_59	Control	4.2.1.59	0.00140229	3	-0.19
SL_2_61	Control	4.2.1.59	0.00143298	3	-0.19
SL_2_63	GDM	4.2.1.59	0.000957236	3	0.19
SL_2_64	GDM	4.2.1.59	0.00141616	3	0.19
SL_2_66	Control	4.2.1.59	0.00148328	3	-0.19
SL_2_68	GDM	4.2.1.59	0.00123061	3	0.19
SL_2_69	Control	4.2.1.59	0.00127917	3	-0.19
SL_2_70	Control	4.2.1.59	0.00106813	3	-0.19
SL_2_71	GDM	4.2.1.59	0.00130262	3	0.19
SL_2_72	Control	4.2.1.59	0.00116485	3	-0.19
SL_2_73	GDM	4.2.1.59	0.00107308	3	0.19
SL_2_74	GDM	4.2.1.59	0.00090698	3	0.19
SL_2_75	Control	4.2.1.59	0.00151809	3	-0.19
SL_2_76	Control	4.2.1.59	0.00125584	3	-0.19
SL_2_79	Control	4.2.1.59	0.00127634	3	-0.19
SL_2_80	Control	4.2.1.59	0.00138685	3	-0.19
SL_2_82	Control	4.2.1.59	0.001064	3	-0.19
SL_2_83	GDM	4.2.1.59	0.00145216	3	0.19
SL_2_84	GDM	4.2.1.59	0.00155922	3	0.19
SL_2_85	Control	4.2.1.59	0.00118921	3	-0.19
SL_2_86	Control	4.2.1.59	0.00157457	3	-0.19
SL_2_87	Control	4.2.1.59	0.000610938	3	-0.19
SL_2_90	Control	4.2.1.59	0.000800872	3	-0.19
SL_2_91	Control	4.2.1.59	0.00160591	3	-0.19
SL_2_95	Control	4.2.1.59	0.00117206	3	-0.19
SL_2_96	Control	4.2.1.59	0.00113448	3	-0.19
SL_2_98	Control	4.2.1.59	0.00131202	3	-0.19
SL_3_01	GDM	4.2.1.59	0.000942843	3	0.19
SL_3_02	Control	4.2.1.59	0.00112666	3	-0.19
SL_3_03	GDM	4.2.1.59	0.00117942	3	0.19
SL_3_04	GDM	4.2.1.59	0.00126133	3	0.19
SL_3_05	Control	4.2.1.59	0.00123923	3	-0.19
SL_3_06	Control	4.2.1.59	0.001493	3	-0.19
SL_3_07	GDM	4.2.1.59	0.00145249	3	0.19
SL_3_08	Control	4.2.1.59	0.00116951	3	-0.19
SL_3_10	Control	4.2.1.59	0.00118417	3	-0.19
SL_3_100	Control	4.2.1.59	0.00150466	3	-0.19
SL_3_13	Control	4.2.1.59	0.00090024	3	-0.19
SL_3_14	GDM	4.2.1.59	0.00104761	3	0.19
SL_3_15	Control	4.2.1.59	0.00136451	3	-0.19
SL_3_16	Control	4.2.1.59	0.00110536	3	-0.19
SL_3_17	Control	4.2.1.59	0.00121209	3	-0.19
SL_3_18	GDM	4.2.1.59	0.00119121	3	0.19
SL_3_19	Control	4.2.1.59	0.00113189	3	-0.19
SL_3_20	GDM	4.2.1.59	0.00144163	3	0.19
SL_3_21	Control	4.2.1.59	0.00121201	3	-0.19
SL_3_22	Control	4.2.1.59	0.00136616	3	-0.19
SL_3_23	Control	4.2.1.59	0.00143903	3	-0.19
SL_3_25	GDM	4.2.1.59	0.00124117	3	0.19
SL_3_27	Control	4.2.1.59	0.00107764	3	-0.19
SL_3_28	Control	4.2.1.59	0.00126302	3	-0.19
SL_3_29	GDM	4.2.1.59	0.000692546	3	0.19
SL_3_30	Control	4.2.1.59	0.0015326	3	-0.19
SL_3_31	GDM	4.2.1.59	0.00117263	3	0.19
SL_3_34	Control	4.2.1.59	0.00112095	3	-0.19
SL_3_36	Control	4.2.1.59	0.00115326	3	-0.19
SL_3_37	Control	4.2.1.59	0.00139663	3	-0.19
SL_3_38	GDM	4.2.1.59	0.00153473	3	0.19
SL_3_40	Control	4.2.1.59	0.00146139	3	-0.19
SL_3_41	GDM	4.2.1.59	0.00130686	3	0.19
SL_3_42	Control	4.2.1.59	0.00131026	3	-0.19
SL_3_43	GDM	4.2.1.59	0.00118709	3	0.19
SL_3_44	Control	4.2.1.59	0.00116427	3	-0.19
SL_3_45	GDM	4.2.1.59	0.00138008	3	0.19
SL_3_46	Control	4.2.1.59	0.0012308	3	-0.19
SL_3_47	Control	4.2.1.59	0.00140493	3	-0.19
SL_3_48	GDM	4.2.1.59	0.00156041	3	0.19
SL_3_49	Control	4.2.1.59	0.00122901	3	-0.19
SL_3_50	GDM	4.2.1.59	0.00141018	3	0.19
SL_3_51	GDM	4.2.1.59	0.0012987	3	0.19
SL_3_52	Control	4.2.1.59	0.00107427	3	-0.19
SL_3_54	Control	4.2.1.59	0.00129984	3	-0.19
SL_3_56	Control	4.2.1.59	0.00122775	3	-0.19
SL_3_57	GDM	4.2.1.59	0.00139614	3	0.19
SL_3_58	Control	4.2.1.59	0.00140409	3	-0.19
SL_3_59	GDM	4.2.1.59	0.00140339	3	0.19
SL_3_60	Control	4.2.1.59	0.00144872	3	-0.19
SL_3_61	Control	4.2.1.59	0.0012642	3	-0.19
SL_3_63	Control	4.2.1.59	0.00134656	3	-0.19
SL_3_64	Control	4.2.1.59	0.000921493	3	-0.19
SL_3_65	Control	4.2.1.59	0.00141859	3	-0.19
SL_3_66	GDM	4.2.1.59	0.00105184	3	0.19
SL_3_67	GDM	4.2.1.59	0.00114623	3	0.19
SL_3_68	Control	4.2.1.59	0.00132784	3	-0.19
SL_3_69	Control	4.2.1.59	0.00132419	3	-0.19
SL_3_70	GDM	4.2.1.59	0.00121543	3	0.19
SL_3_71	Control	4.2.1.59	0.00123402	3	-0.19
SL_3_72	Control	4.2.1.59	0.0010508	3	-0.19
SL_3_73	GDM	4.2.1.59	0.0012529	3	0.19
SL_3_74	GDM	4.2.1.59	0.0014205	3	0.19
SL_3_75	Control	4.2.1.59	0.00157971	3	-0.19
SL_3_76	Control	4.2.1.59	0.00160308	3	-0.19
SL_3_77	Control	4.2.1.59	0.00139108	3	-0.19
SL_3_78	Control	4.2.1.59	0.00117301	3	-0.19
SL_3_79	Control	4.2.1.59	0.00156878	3	-0.19
SL_3_80	Control	4.2.1.59	0.00133611	3	-0.19
SL_3_81	Control	4.2.1.59	0.00150393	3	-0.19
SL_3_82	Control	4.2.1.59	0.00136194	3	-0.19
SL_3_83	Control	4.2.1.59	0.00142007	3	-0.19
SL_3_84	Control	4.2.1.59	0.00145887	3	-0.19
SL_3_85	GDM	4.2.1.59	0.00137508	3	0.19
SL_3_86	Control	4.2.1.59	0.00117431	3	-0.19
SL_3_87	Control	4.2.1.59	0.0012995	3	-0.19
SL_3_89	Control	4.2.1.59	0.00125168	3	-0.19
SL_3_90	Control	4.2.1.59	0.00110479	3	-0.19
SL_3_91	Control	4.2.1.59	0.00160419	3	-0.19
SL_3_92	GDM	4.2.1.59	0.0013093	3	0.19
SL_3_94	Control	4.2.1.59	0.00143449	3	-0.19
SL_3_96	GDM	4.2.1.59	0.00125109	3	0.19
SL_3_97	Control	4.2.1.59	0.00164316	3	-0.19
SL_3_98	Control	4.2.1.59	0.00105032	3	-0.19
SL_3_99	GDM	4.2.1.59	0.00146162	3	0.19
SL_4_02	Control	4.2.1.59	0.000912012	3	-0.19
SL_4_03	Control	4.2.1.59	0.00109943	3	-0.19
SL_4_04	Control	4.2.1.59	0.00152706	3	-0.19
SL_4_05	Control	4.2.1.59	0.00117895	3	-0.19
SL_4_06	GDM	4.2.1.59	0.0015614	3	0.19
SL_4_07	Control	4.2.1.59	0.00147341	3	-0.19
SL_4_08	GDM	4.2.1.59	0.00132118	3	0.19
SL_4_09	Control	4.2.1.59	0.00145504	3	-0.19
SL_4_100	GDM	4.2.1.59	0.00122819	3	0.19
SL_4_11	GDM	4.2.1.59	0.0012817	3	0.19
SL_4_12	Control	4.2.1.59	0.00174528	3	-0.19
SL_4_13	GDM	4.2.1.59	0.00139793	3	0.19
SL_4_14	Control	4.2.1.59	0.00144025	3	-0.19
SL_4_16	Control	4.2.1.59	0.00142447	3	-0.19
SL_4_17	Control	4.2.1.59	0.00155586	3	-0.19
SL_4_18	Control	4.2.1.59	0.00135227	3	-0.19
SL_4_19	GDM	4.2.1.59	0.0016356	3	0.19
SL_4_20	GDM	4.2.1.59	0.00175548	3	0.19
SL_4_21	Control	4.2.1.59	0.0012858	3	-0.19
SL_4_23	GDM	4.2.1.59	0.00109722	3	0.19
SL_4_24	Control	4.2.1.59	0.00113284	3	-0.19
SL_4_25	Control	4.2.1.59	0.00146303	3	-0.19
SL_4_27	Control	4.2.1.59	0.00151534	3	-0.19
SL_4_28	Control	4.2.1.59	0.00133391	3	-0.19
SL_4_29	Control	4.2.1.59	0.00157047	3	-0.19
SL_4_30	GDM	4.2.1.59	0.00149158	3	0.19
SL_4_31	GDM	4.2.1.59	0.00129581	3	0.19
SL_4_32	Control	4.2.1.59	0.001532	3	-0.19
SL_4_33	GDM	4.2.1.59	0.00128355	3	0.19
SL_4_34	Control	4.2.1.59	0.00132517	3	-0.19
SL_4_37	Control	4.2.1.59	0.00159423	3	-0.19
SL_4_38	Control	4.2.1.59	0.00161678	3	-0.19
SL_4_41	Control	4.2.1.59	0.00140191	3	-0.19
SL_4_42	Control	4.2.1.59	0.00139386	3	-0.19
SL_4_43	Control	4.2.1.59	0.00127598	3	-0.19
SL_4_44	Control	4.2.1.59	0.000965783	3	-0.19
SL_4_45	Control	4.2.1.59	0.0013581	3	-0.19
SL_4_46	GDM	4.2.1.59	0.00164675	3	0.19
SL_4_47	Control	4.2.1.59	0.00125803	3	-0.19
SL_4_48	GDM	4.2.1.59	0.00145238	3	0.19
SL_4_51	GDM	4.2.1.59	0.00096484	3	0.19
SL_4_52	Control	4.2.1.59	0.00119208	3	-0.19
SL_4_53	GDM	4.2.1.59	0.00153375	3	0.19
SL_4_54	Control	4.2.1.59	0.00171695	3	-0.19
SL_4_55	Control	4.2.1.59	0.00119471	3	-0.19
SL_4_56	Control	4.2.1.59	0.00141255	3	-0.19
SL_4_57	GDM	4.2.1.59	0.00098387	3	0.19
SL_4_58	GDM	4.2.1.59	0.00134399	3	0.19
SL_4_59	Control	4.2.1.59	0.00161107	3	-0.19
SL_4_61	Control	4.2.1.59	0.00122311	3	-0.19
SL_4_62	Control	4.2.1.59	0.00115058	3	-0.19
SL_4_63	GDM	4.2.1.59	0.001406	3	0.19
SL_4_65	GDM	4.2.1.59	0.00112681	3	0.19
SL_4_66	GDM	4.2.1.59	0.0012365	3	0.19
SL_4_67	GDM	4.2.1.59	0.00125012	3	0.19
SL_4_68	Control	4.2.1.59	0.00156254	3	-0.19
SL_4_69	Control	4.2.1.59	0.00111314	3	-0.19
SL_4_71	GDM	4.2.1.59	0.00109537	3	0.19
SL_4_72	Control	4.2.1.59	0.00110897	3	-0.19
SL_4_73	GDM	4.2.1.59	0.00134085	3	0.19
SL_4_74	Control	4.2.1.59	0.00119098	3	-0.19
SL_4_75	GDM	4.2.1.59	0.00122645	3	0.19
SL_4_76	Control	4.2.1.59	0.0014585	3	-0.19
SL_4_77	Control	4.2.1.59	0.0011702	3	-0.19
SL_4_78	Control	4.2.1.59	0.001656	3	-0.19
SL_4_79	Control	4.2.1.59	0.00110954	3	-0.19
SL_4_80	GDM	4.2.1.59	0.00140891	3	0.19
SL_4_81	Control	4.2.1.59	0.00127136	3	-0.19
SL_4_82	Control	4.2.1.59	0.0015987	3	-0.19
SL_4_83	GDM	4.2.1.59	0.00125799	3	0.19
SL_4_84	Control	4.2.1.59	0.00127462	3	-0.19
SL_4_85	Control	4.2.1.59	0.00108982	3	-0.19
SL_4_86	Control	4.2.1.59	0.0013023	3	-0.19
SL_4_87	Control	4.2.1.59	0.00153872	3	-0.19
SL_4_88	GDM	4.2.1.59	0.00117737	3	0.19
SL_4_89	GDM	4.2.1.59	0.000831048	3	0.19
SL_4_90	Control	4.2.1.59	0.000947401	3	-0.19
SL_4_91	GDM	4.2.1.59	0.00120692	3	0.19
SL_4_92	Control	4.2.1.59	0.00161561	3	-0.19
SL_4_93	Control	4.2.1.59	0.000708886	3	-0.19
SL_4_94	Control	4.2.1.59	0.00141669	3	-0.19
SL_4_95	Control	4.2.1.59	0.00110294	3	-0.19
SL_4_96	Control	4.2.1.59	0.00154815	3	-0.19
SL_4_97	Control	4.2.1.59	0.00127927	3	-0.19
SL_4_98	Control	4.2.1.59	0.00118117	3	-0.19
SL_4_99	Control	4.2.1.59	0.00098656	3	-0.19
SL_5_02	Control	4.2.1.59	0.00126429	3	-0.19
SL_5_03	Control	4.2.1.59	0.00181319	3	-0.19
SL_5_04	Control	4.2.1.59	0.000534252	3	-0.19
SL_5_05	GDM	4.2.1.59	0.00123663	3	0.19
SL_5_06	GDM	4.2.1.59	0.00120301	3	0.19
SL_5_07	Control	4.2.1.59	0.00128134	3	-0.19
SL_5_08	Control	4.2.1.59	0.000611809	3	-0.19
SL_5_09	GDM	4.2.1.59	0.00123587	3	0.19
SL_5_10	Control	4.2.1.59	0.00100974	3	-0.19
SL_5_100	Control	4.2.1.59	0.00131032	3	-0.19
SL_5_12	Control	4.2.1.59	0.00125661	3	-0.19
SL_5_13	Control	4.2.1.59	0.00140048	3	-0.19
SL_5_14	GDM	4.2.1.59	0.00138011	3	0.19
SL_5_15	Control	4.2.1.59	0.00138158	3	-0.19
SL_5_18	Control	4.2.1.59	0.000834505	3	-0.19
SL_5_19	Control	4.2.1.59	0.00116719	3	-0.19
SL_5_20	Control	4.2.1.59	0.000689027	3	-0.19
SL_5_21	Control	4.2.1.59	0.00173225	3	-0.19
SL_5_22	GDM	4.2.1.59	0.00150101	3	0.19
SL_5_24	Control	4.2.1.59	0.00135885	3	-0.19
SL_5_25	Control	4.2.1.59	0.00152907	3	-0.19
SL_5_26	Control	4.2.1.59	0.00118862	3	-0.19
SL_5_28	GDM	4.2.1.59	0.000904579	3	0.19
SL_5_29	GDM	4.2.1.59	0.001345	3	0.19
SL_5_30	GDM	4.2.1.59	0.00118395	3	0.19
SL_5_33	Control	4.2.1.59	0.00164179	3	-0.19
SL_5_34	Control	4.2.1.59	0.00142256	3	-0.19
SL_5_36	GDM	4.2.1.59	0.00114275	3	0.19
SL_5_38	Control	4.2.1.59	0.00131435	3	-0.19
SL_5_39	Control	4.2.1.59	0.00127844	3	-0.19
SL_5_41	Control	4.2.1.59	0.00080804	3	-0.19
SL_5_42	Control	4.2.1.59	0.00158266	3	-0.19
SL_5_43	Control	4.2.1.59	0.00125683	3	-0.19
SL_5_44	Control	4.2.1.59	0.000749258	3	-0.19
SL_5_45	Control	4.2.1.59	0.00119972	3	-0.19
SL_5_46	Control	4.2.1.59	0.00131039	3	-0.19
SL_5_47	Control	4.2.1.59	0.00124653	3	-0.19
SL_5_49	Control	4.2.1.59	0.00143509	3	-0.19
SL_5_50	Control	4.2.1.59	0.000686444	3	-0.19
SL_5_51	Control	4.2.1.59	0.00125936	3	-0.19
SL_5_52	Control	4.2.1.59	0.00143561	3	-0.19
SL_5_53	Control	4.2.1.59	0.00102486	3	-0.19
SL_5_54	Control	4.2.1.59	0.00107927	3	-0.19
SL_5_55	Control	4.2.1.59	0.00103584	3	-0.19
SL_5_57	Control	4.2.1.59	0.00113004	3	-0.19
SL_5_59	Control	4.2.1.59	0.00146115	3	-0.19
SL_5_60	Control	4.2.1.59	0.00137764	3	-0.19
SL_5_62	Control	4.2.1.59	0.0012386	3	-0.19
SL_5_63	Control	4.2.1.59	0.00138584	3	-0.19
SL_5_64	Control	4.2.1.59	0.00127701	3	-0.19
SL_5_65	Control	4.2.1.59	0.00137004	3	-0.19
SL_5_66	Control	4.2.1.59	0.00127415	3	-0.19
SL_5_67	Control	4.2.1.59	0.00140262	3	-0.19
SL_5_68	Control	4.2.1.59	0.00140139	3	-0.19
SL_5_69	Control	4.2.1.59	0.000899451	3	-0.19
SL_5_70	Control	4.2.1.59	0.00135356	3	-0.19
SL_5_74	Control	4.2.1.59	0.00144114	3	-0.19
SL_5_78	Control	4.2.1.59	0.000946395	3	-0.19
SL_5_84	Control	4.2.1.59	0.00128159	3	-0.19
SL_5_85	Control	4.2.1.59	0.00105369	3	-0.19
SL_5_86	Control	4.2.1.59	0.00139111	3	-0.19
SL_5_87	Control	4.2.1.59	0.00128539	3	-0.19
SL_5_88	Control	4.2.1.59	0.00108983	3	-0.19
SL_5_89	Control	4.2.1.59	0.00147796	3	-0.19
SL_5_90	Control	4.2.1.59	0.00096009	3	-0.19
SL_5_91	Control	4.2.1.59	0.00122617	3	-0.19
SL_5_92	Control	4.2.1.59	0.00148802	3	-0.19
SL_5_93	Control	4.2.1.59	0.00136986	3	-0.19
SL_5_94	Control	4.2.1.59	0.00147663	3	-0.19
SL_5_95	Control	4.2.1.59	0.00149577	3	-0.19
SL_5_96	Control	4.2.1.59	0.00104879	3	-0.19
SL_5_97	Control	4.2.1.59	0.00135827	3	-0.19
SL_5_98	Control	4.2.1.59	0.00126915	3	-0.19
SL_5_99	Control	4.2.1.59	0.00161693	3	-0.19
SL_6_01	Control	4.2.1.59	0.00123031	3	-0.19
SL_6_02	Control	4.2.1.59	0.00147921	3	-0.19
SL_6_03	Control	4.2.1.59	0.000495978	3	-0.19
SL_6_04	Control	4.2.1.59	0.00133798	3	-0.19
SL_6_05	Control	4.2.1.59	0.0011898	3	-0.19
SL_6_06	Control	4.2.1.59	0.00132348	3	-0.19
SL_6_07	Control	4.2.1.59	0.00105088	3	-0.19
SL_6_08	Control	4.2.1.59	0.000985257	3	-0.19
SL_6_09	Control	4.2.1.59	0.00124681	3	-0.19
SL_6_10	Control	4.2.1.59	0.0010712	3	-0.19
SL_6_100	Control	4.2.1.59	0.00137598	3	-0.19
SL_6_11	Control	4.2.1.59	0.00138524	3	-0.19
SL_6_12	Control	4.2.1.59	0.00143663	3	-0.19
SL_6_13	Control	4.2.1.59	0.00129424	3	-0.19
SL_6_14	Control	4.2.1.59	0.00119038	3	-0.19
SL_6_15	Control	4.2.1.59	0.0013078	3	-0.19
SL_6_16	Control	4.2.1.59	0.0010316	3	-0.19
SL_6_17	Control	4.2.1.59	0.00148594	3	-0.19
SL_6_18	Control	4.2.1.59	0.00124929	3	-0.19
SL_6_19	Control	4.2.1.59	0.00107379	3	-0.19
SL_6_20	Control	4.2.1.59	0.0011148	3	-0.19
SL_6_21	Control	4.2.1.59	0.00139491	3	-0.19
SL_6_22	GDM	4.2.1.59	0.00112812	3	0.19
SL_6_23	Control	4.2.1.59	0.00075388	3	-0.19
SL_6_24	Control	4.2.1.59	0.0011884	3	-0.19
SL_6_25	Control	4.2.1.59	0.00147505	3	-0.19
SL_6_26	Control	4.2.1.59	0.000843767	3	-0.19
SL_6_27	Control	4.2.1.59	0.000993388	3	-0.19
SL_6_28	Control	4.2.1.59	0.00123532	3	-0.19
SL_6_29	Control	4.2.1.59	0.00118983	3	-0.19
SL_6_30	Control	4.2.1.59	0.00138496	3	-0.19
SL_6_31	Control	4.2.1.59	0.00136131	3	-0.19
SL_6_32	Control	4.2.1.59	0.00130886	3	-0.19
SL_6_33	Control	4.2.1.59	0.00141416	3	-0.19
SL_6_34	Control	4.2.1.59	0.00129676	3	-0.19
SL_6_35	Control	4.2.1.59	0.00129357	3	-0.19
SL_6_36	Control	4.2.1.59	0.00149119	3	-0.19
SL_6_37	Control	4.2.1.59	0.00124796	3	-0.19
SL_6_38	Control	4.2.1.59	0.00192172	3	-0.19
SL_6_39	Control	4.2.1.59	0.00149797	3	-0.19
SL_6_40	Control	4.2.1.59	0.00142852	3	-0.19
SL_6_41	Control	4.2.1.59	0.00113058	3	-0.19
SL_6_42	Control	4.2.1.59	0.00120693	3	-0.19
SL_6_43	Control	4.2.1.59	0.000945825	3	-0.19
SL_6_44	Control	4.2.1.59	0.00161541	3	-0.19
SL_6_45	Control	4.2.1.59	0.00111713	3	-0.19
SL_6_46	Control	4.2.1.59	0.00115948	3	-0.19
SL_6_47	Control	4.2.1.59	0.00112036	3	-0.19
SL_6_48	Control	4.2.1.59	0.00118018	3	-0.19
SL_6_49	Control	4.2.1.59	0.00147345	3	-0.19
SL_6_50	Control	4.2.1.59	0.00112432	3	-0.19
SL_6_51	Control	4.2.1.59	0.0012433	3	-0.19
SL_6_52	Control	4.2.1.59	0.0016695	3	-0.19
SL_6_53	Control	4.2.1.59	0.00096766	3	-0.19
SL_6_54	Control	4.2.1.59	0.00109317	3	-0.19
SL_6_55	Control	4.2.1.59	0.00123203	3	-0.19
SL_6_57	Control	4.2.1.59	0.00129142	3	-0.19
SL_6_58	Control	4.2.1.59	0.00132	3	-0.19
SL_6_59	Control	4.2.1.59	0.00105771	3	-0.19
SL_6_60	Control	4.2.1.59	0.00118981	3	-0.19
SL_6_61	Control	4.2.1.59	0.000881769	3	-0.19
SL_6_62	Control	4.2.1.59	0.0010182	3	-0.19
SL_6_63	Control	4.2.1.59	0.00120175	3	-0.19
SL_6_64	Control	4.2.1.59	0.00118323	3	-0.19
SL_6_65	Control	4.2.1.59	0.00120541	3	-0.19
SL_6_66	Control	4.2.1.59	0.00115685	3	-0.19
SL_6_67	Control	4.2.1.59	0.00114423	3	-0.19
SL_6_68	Control	4.2.1.59	0.00101896	3	-0.19
SL_6_69	Control	4.2.1.59	0.00111151	3	-0.19
SL_6_70	Control	4.2.1.59	0.0010709	3	-0.19
SL_6_71	Control	4.2.1.59	0.00166688	3	-0.19
SL_6_72	Control	4.2.1.59	0.00117156	3	-0.19
SL_6_73	Control	4.2.1.59	0.00122887	3	-0.19
SL_6_74	Control	4.2.1.59	0.00127719	3	-0.19
SL_6_75	Control	4.2.1.59	0.00171717	3	-0.19
SL_6_76	Control	4.2.1.59	0.000963518	3	-0.19
SL_6_78	Control	4.2.1.59	0.00184195	3	-0.19
SL_6_79	Control	4.2.1.59	0.00144743	3	-0.19
SL_6_80	Control	4.2.1.59	0.00137437	3	-0.19
SL_6_81	Control	4.2.1.59	0.00121677	3	-0.19
SL_6_82	Control	4.2.1.59	0.00125626	3	-0.19
SL_6_83	Control	4.2.1.59	0.00147219	3	-0.19
SL_6_84	Control	4.2.1.59	0.00102975	3	-0.19
SL_6_85	Control	4.2.1.59	0.00162206	3	-0.19
SL_6_86	Control	4.2.1.59	0.00125505	3	-0.19
SL_6_87	Control	4.2.1.59	0.000996622	3	-0.19
SL_6_88	Control	4.2.1.59	0.00131997	3	-0.19
SL_6_89	Control	4.2.1.59	0.0012527	3	-0.19
SL_6_90	Control	4.2.1.59	0.00118765	3	-0.19
SL_6_91	Control	4.2.1.59	0.00131861	3	-0.19
SL_6_92	Control	4.2.1.59	0.00117651	3	-0.19
SL_6_93	Control	4.2.1.59	0.00120716	3	-0.19
SL_6_94	Control	4.2.1.59	0.00134773	3	-0.19
SL_6_95	Control	4.2.1.59	0.00149073	3	-0.19
SL_6_96	Control	4.2.1.59	0.00120439	3	-0.19
SL_6_97	Control	4.2.1.59	0.00129345	3	-0.19
SL_6_98	Control	4.2.1.59	0.00136785	3	-0.19
SL_6_99	Control	4.2.1.59	0.0013517	3	-0.19
SL_7_01	Control	4.2.1.59	0.00111776	3	-0.19
SL_7_02	Control	4.2.1.59	0.00109838	3	-0.19
SL_7_03	Control	4.2.1.59	0.00129199	3	-0.19
SL_7_04	Control	4.2.1.59	0.00161303	3	-0.19
SL_7_05	Control	4.2.1.59	0.00129194	3	-0.19
SL_7_06	Control	4.2.1.59	0.0011582	3	-0.19
SL_7_07	Control	4.2.1.59	0.00128498	3	-0.19
SL_7_08	Control	4.2.1.59	0.00111937	3	-0.19
SL_7_09	Control	4.2.1.59	0.0014086	3	-0.19
SL_7_10	Control	4.2.1.59	0.00154597	3	-0.19
SL_7_11	Control	4.2.1.59	0.0012952	3	-0.19
SL_7_12	Control	4.2.1.59	0.00140888	3	-0.19
SL_7_13	Control	4.2.1.59	0.000904385	3	-0.19
SL_7_14	Control	4.2.1.59	0.00129269	3	-0.19
SL_7_15	Control	4.2.1.59	0.000730148	3	-0.19
SL_7_16	Control	4.2.1.59	0.00128404	3	-0.19
SL_7_17	Control	4.2.1.59	0.00106846	3	-0.19
SL_7_18	Control	4.2.1.59	0.000710955	3	-0.19
SL_7_19	Control	4.2.1.59	0.00106704	3	-0.19
SL_7_20	Control	4.2.1.59	0.00102699	3	-0.19
SL_7_21	Control	4.2.1.59	0.00138779	3	-0.19
